TestNum,Iterations,AvgIterationTime,TotalTime,InitialError,FinalError,TargetX,TargetY,TargetDistanceFromBase
1,8,0.000004312500,0.000034500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
2,8,0.000005250000,0.000042000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
3,8,0.000004125000,0.000033000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
4,8,0.000004225000,0.000033800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
5,8,0.000003987500,0.000031900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
6,8,0.000006200000,0.000049600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
7,8,0.000004400000,0.000035200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
8,8,0.000004162500,0.000033300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
9,8,0.000004350000,0.000034800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
10,8,0.000003975000,0.000031800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
11,8,0.000004375000,0.000035000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
12,8,0.000004375000,0.000035000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
13,8,0.000004200000,0.000033600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
14,8,0.000004475000,0.000035800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
15,8,0.000004000000,0.000032000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
16,8,0.000004375000,0.000035000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
17,8,0.000003787500,0.000030300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
18,8,0.000003537500,0.000028300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
19,8,0.000003787500,0.000030300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
20,8,0.000004725000,0.000037800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
21,8,0.000003550000,0.000028400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
22,8,0.000003862500,0.000030900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
23,8,0.000003512500,0.000028100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
24,8,0.000003800000,0.000030400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
25,8,0.000003787500,0.000030300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
26,8,0.000003850000,0.000030800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
27,8,0.000003537500,0.000028300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
28,8,0.000003850000,0.000030800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
29,8,0.000003287500,0.000026300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
30,8,0.000005225000,0.000041800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
31,8,0.000003862500,0.000030900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
32,8,0.000004325000,0.000034600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
33,8,0.000003562500,0.000028500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
34,8,0.000003375000,0.000027000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
35,8,0.000004175000,0.000033400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
36,8,0.000003850000,0.000030800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
37,8,0.000003762500,0.000030100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
38,8,0.000003500000,0.000028000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
39,8,0.000003462500,0.000027700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
40,8,0.000003600000,0.000028800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
41,8,0.000003725000,0.000029800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
42,8,0.000003612500,0.000028900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
43,8,0.000003362500,0.000026900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
44,8,0.000003412500,0.000027300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
45,8,0.000004000000,0.000032000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
46,8,0.000003612500,0.000028900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
47,8,0.000003962500,0.000031700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
48,8,0.000003575000,0.000028600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
49,8,0.000003312500,0.000026500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
50,8,0.000003575000,0.000028600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
51,8,0.000003500000,0.000028000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
52,8,0.000003437500,0.000027500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
53,8,0.000003937500,0.000031500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
54,8,0.000003675000,0.000029400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
55,8,0.000003687500,0.000029500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
56,8,0.000003725000,0.000029800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
57,8,0.000003725000,0.000029800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
58,8,0.000003612500,0.000028900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
59,8,0.000004387500,0.000035100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
60,8,0.000003675000,0.000029400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
61,8,0.000003525000,0.000028200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
62,8,0.000003512500,0.000028100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
63,8,0.000003625000,0.000029000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
64,8,0.000003862500,0.000030900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
65,8,0.000003562500,0.000028500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
66,8,0.000003587500,0.000028700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
67,8,0.000003650000,0.000029200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
68,8,0.000003812500,0.000030500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
69,8,0.000003550000,0.000028400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
70,8,0.000003550000,0.000028400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
71,8,0.000004512500,0.000036100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
72,8,0.000004012500,0.000032100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
73,8,0.000003687500,0.000029500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
74,8,0.000003800000,0.000030400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
75,8,0.000003687500,0.000029500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
76,8,0.000003912500,0.000031300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
77,8,0.000003500000,0.000028000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
78,8,0.000004025000,0.000032200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
79,8,0.000003662500,0.000029300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
80,8,0.000003450000,0.000027600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
81,8,0.000003525000,0.000028200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
82,8,0.000003600000,0.000028800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
83,8,0.000003475000,0.000027800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
84,8,0.000004500000,0.000036000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
85,8,0.000003437500,0.000027500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
86,8,0.000003812500,0.000030500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
87,8,0.000003550000,0.000028400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
88,8,0.000003512500,0.000028100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
89,8,0.000003500000,0.000028000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
90,8,0.000003337500,0.000026700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
91,8,0.000003850000,0.000030800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
92,8,0.000003375000,0.000027000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
93,8,0.000003862500,0.000030900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
94,8,0.000003337500,0.000026700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
95,8,0.000004287500,0.000034300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
96,8,0.000003787500,0.000030300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
97,8,0.000003837500,0.000030700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
98,8,0.000003512500,0.000028100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
99,8,0.000004012500,0.000032100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
100,8,0.000004000000,0.000032000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
101,8,0.000004412500,0.000035300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
102,8,0.000004050000,0.000032400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
103,8,0.000003600000,0.000028800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
104,8,0.000004050000,0.000032400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
105,8,0.000003650000,0.000029200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
106,8,0.000003837500,0.000030700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
107,8,0.000003575000,0.000028600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
108,8,0.000003537500,0.000028300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
109,8,0.000004062500,0.000032500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
110,8,0.000003937500,0.000031500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
111,8,0.000003587500,0.000028700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
112,8,0.000003762500,0.000030100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
113,8,0.000003337500,0.000026700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
114,8,0.000003550000,0.000028400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
115,8,0.000003712500,0.000029700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
116,8,0.000003462500,0.000027700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
117,8,0.000003825000,0.000030600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
118,8,0.000003312500,0.000026500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
119,8,0.000003837500,0.000030700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
120,8,0.000003562500,0.000028500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
121,8,0.000003475000,0.000027800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
122,8,0.000003412500,0.000027300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
123,8,0.000003625000,0.000029000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
124,8,0.000003300000,0.000026400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
125,8,0.000003562500,0.000028500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
126,8,0.000003850000,0.000030800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
127,8,0.000004200000,0.000033600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
128,8,0.000003962500,0.000031700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
129,8,0.000003425000,0.000027400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
130,8,0.000003462500,0.000027700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
131,8,0.000003375000,0.000027000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
132,8,0.000003337500,0.000026700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
133,8,0.000003712500,0.000029700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
134,8,0.000003612500,0.000028900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
135,8,0.000003975000,0.000031800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
136,8,0.000003625000,0.000029000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
137,8,0.000003912500,0.000031300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
138,8,0.000003837500,0.000030700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
139,8,0.000004700000,0.000037600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
140,8,0.000003562500,0.000028500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
141,8,0.000004025000,0.000032200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
142,8,0.000003537500,0.000028300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
143,8,0.000003762500,0.000030100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
144,8,0.000003300000,0.000026400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
145,8,0.000003700000,0.000029600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
146,8,0.000003700000,0.000029600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
147,8,0.000003400000,0.000027200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
148,8,0.000003450000,0.000027600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
149,8,0.000003475000,0.000027800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
150,8,0.000003550000,0.000028400000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
151,8,0.000003400000,0.000027200000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
152,8,0.000003662500,0.000029300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
153,8,0.000003412500,0.000027300000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
154,8,0.000003737500,0.000029900000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
155,8,0.000003825000,0.000030600000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
156,8,0.000003625000,0.000029000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
157,8,0.000003437500,0.000027500000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
158,8,0.000003875000,0.000031000000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
159,8,0.000003462500,0.000027700000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
160,8,0.000004225000,0.000033800000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
161,8,0.000003512500,0.000028100000,58.137770000000,0.070930930000,26.000000000000,-12.000000000000,28.635640000000
