TestNum,Iterations,AvgIterationTime,TotalTime,FinalError
1,12,0.000005141666,0.000061700000,0.05754588
2,12,0.000004766667,0.000057200000,0.05754588
3,12,0.000004875000,0.000058500000,0.05754588
4,12,0.000004983334,0.000059800000,0.05754588
5,12,0.000004725000,0.000056700000,0.05754588
6,12,0.000004958333,0.000059500000,0.05754588
7,12,0.000004216667,0.000050600000,0.05754588
8,12,0.000004300000,0.000051600000,0.05754588
9,12,0.000004058333,0.000048700000,0.05754588
10,12,0.000004275000,0.000051300000,0.05754588
11,12,0.000004050000,0.000048600000,0.05754588
12,12,0.000003925000,0.000047100000,0.05754588
13,12,0.000003900000,0.000046800000,0.05754588
14,12,0.000003833333,0.000046000000,0.05754588
15,12,0.000003891666,0.000046700000,0.05754588
16,12,0.000004166667,0.000050000000,0.05754588
17,12,0.000004158333,0.000049899990,0.05754588
18,12,0.000004116667,0.000049400010,0.05754588
19,12,0.000003950000,0.000047400000,0.05754588
20,12,0.000003966666,0.000047600000,0.05754588
21,12,0.000004133333,0.000049600000,0.05754588
22,12,0.000004675000,0.000056100000,0.05754588
23,12,0.000004050000,0.000048600000,0.05754588
24,12,0.000004066667,0.000048800000,0.05754588
25,12,0.000003933333,0.000047200000,0.05754588
26,12,0.000003858333,0.000046300000,0.05754588
27,12,0.000003975000,0.000047700000,0.05754588
28,12,0.000004200000,0.000050400000,0.05754588
29,12,0.000004358334,0.000052300000,0.05754588
30,12,0.000003983333,0.000047800000,0.05754588
31,12,0.000003850000,0.000046200000,0.05754588
32,12,0.000004125000,0.000049500000,0.05754588
33,12,0.000003991667,0.000047900000,0.05754588
34,12,0.000003900000,0.000046800000,0.05754588
35,12,0.000003958333,0.000047500000,0.05754588
36,12,0.000003808334,0.000045700000,0.05754588
37,12,0.000003950000,0.000047400000,0.05754588
38,12,0.000004458333,0.000053500000,0.05754588
39,12,0.000003850000,0.000046200000,0.05754588
40,12,0.000004116667,0.000049400000,0.05754588
41,12,0.000004075000,0.000048900000,0.05754588
42,12,0.000004500000,0.000054000000,0.05754588
43,12,0.000004358334,0.000052300000,0.05754588
44,12,0.000004383333,0.000052600000,0.05754588
45,12,0.000004816667,0.000057800000,0.05754588
46,12,0.000004033333,0.000048400000,0.05754588
47,12,0.000004233333,0.000050800000,0.05754588
48,12,0.000004200000,0.000050400000,0.05754588
49,12,0.000003950000,0.000047400000,0.05754588
50,12,0.000003941667,0.000047300000,0.05754588
51,12,0.000004166667,0.000050000000,0.05754588
52,12,0.000004175000,0.000050100000,0.05754588
53,12,0.000004416667,0.000053000000,0.05754588
54,12,0.000004450000,0.000053400000,0.05754588
55,12,0.000004266667,0.000051200000,0.05754588
56,12,0.000004341667,0.000052100000,0.05754588
57,12,0.000004366667,0.000052400000,0.05754588
58,12,0.000004016667,0.000048200000,0.05754588
59,12,0.000004208333,0.000050500000,0.05754588
60,12,0.000004308333,0.000051700000,0.05754588
61,12,0.000004050000,0.000048600000,0.05754588
62,12,0.000004141667,0.000049700000,0.05754588
63,12,0.000004083333,0.000049000000,0.05754588
64,12,0.000003866667,0.000046400000,0.05754588
65,12,0.000004233333,0.000050800000,0.05754588
66,12,0.000004141667,0.000049700000,0.05754588
67,12,0.000004075000,0.000048900000,0.05754588
68,12,0.000004491667,0.000053900010,0.05754588
69,12,0.000004425000,0.000053100000,0.05754588
70,12,0.000004116666,0.000049400000,0.05754588
71,12,0.000004191667,0.000050300000,0.05754588
72,12,0.000006141666,0.000073699990,0.05754588
73,12,0.000004183333,0.000050200000,0.05754588
74,12,0.000004300000,0.000051600000,0.05754588
75,12,0.000004600000,0.000055200000,0.05754588
76,12,0.000004533333,0.000054400000,0.05754588
77,12,0.000004166667,0.000050000000,0.05754588
78,12,0.000004191666,0.000050300000,0.05754588
79,12,0.000004591666,0.000055100000,0.05754588
80,12,0.000004033333,0.000048400000,0.05754588
81,12,0.000004875000,0.000058500000,0.05754588
82,12,0.000005916667,0.000071000000,0.05754588
83,12,0.000004175000,0.000050100000,0.05754588
84,12,0.000004183333,0.000050200000,0.05754588
85,12,0.000003991667,0.000047900000,0.05754588
86,12,0.000004349999,0.000052199990,0.05754588
87,12,0.000004091667,0.000049100000,0.05754588
88,12,0.000003983333,0.000047800000,0.05754588
89,12,0.000003800000,0.000045600000,0.05754588
90,12,0.000004091666,0.000049100000,0.05754588
91,12,0.000004658333,0.000055900000,0.05754588
92,12,0.000004466667,0.000053600000,0.05754588
93,12,0.000004083333,0.000049000000,0.05754588
94,12,0.000004200000,0.000050400000,0.05754588
95,12,0.000004308333,0.000051700000,0.05754588
96,12,0.000004500000,0.000054000000,0.05754588
97,12,0.000003991667,0.000047900000,0.05754588
98,12,0.000003833333,0.000046000000,0.05754588
99,12,0.000004250000,0.000051000000,0.05754588
100,12,0.000004116666,0.000049400000,0.05754588
