TestNum,Iterations,AvgIterationTime,TotalTime,FinalError
1,1,0.000002100000,0.000002100000,0.02314415
2,1,0.000001600000,0.000001600000,3.9321E-06
3,1,0.000001400000,0.000001400000,0.0001663882
4,1,0.000001400000,0.000001400000,0.002797796
5,1,0.000001900000,0.000001900000,0.01177976
6,1,0.000001300000,0.000001300000,0.08759174
7,1,0.000001300000,0.000001300000,0
8,2,0.000001250000,0.000002500000,0.03096642
9,1,0.000001400000,0.000001400000,0.0846421
10,20,0.000001350000,0.000027000000,0.09187535
11,1,0.000002100000,0.000002100000,0.003566863
12,2,0.000001300000,0.000002600000,0.03387528
13,1,0.000001400000,0.000001400000,0.0006544187
14,1,0.000001200000,0.000001200000,1.018525E-06
15,1,0.000001500000,0.000001500000,0.005269668
16,1,0.000001400000,0.000001400000,1.909443E-06
17,1,0.000001300000,0.000001300000,2.132481E-06
18,2,0.000001250000,0.000002500000,0.02150843
19,1,0.000001700000,0.000001700000,1.926116E-06
20,2,0.000001400000,0.000002800000,0.01659629
21,8,0.000001312500,0.000010500000,0.07027545
22,1,0.000002200000,0.000002200000,2.380875E-05
23,1,0.000001700000,0.000001700000,2.093744E-05
24,1,0.000001800000,0.000001800000,0.06336392
25,1,0.000001500000,0.000001500000,3.281527E-05
26,1,0.000001500000,0.000001500000,0.00135348
27,1,0.000001300000,0.000001300000,0.01755192
28,1,0.000001400000,0.000001400000,0.009309006
29,1,0.000001500000,0.000001500000,0.06744789
30,1,0.000001300000,0.000001300000,0.0001618888
31,2,0.000001250000,0.000002500000,0.07533205
32,1,0.000001200000,0.000001200000,0.007526841
33,1,0.000001400000,0.000001400000,0.02678429
34,2,0.000001300000,0.000002600000,0.05357248
35,102,0.000001257844,0.000128300100,0.09945902
36,3,0.000001300000,0.000003900000,0.04051947
37,1,0.000001600000,0.000001600000,0.04609276
38,1,0.000001400000,0.000001400000,0.0002483145
39,1,0.000001500000,0.000001500000,3.438522E-06
40,1,0.000001300000,0.000001300000,5.667145E-06
41,2,0.000001250000,0.000002500000,0.06955706
42,2,0.000001450000,0.000002900000,0.08538216
43,2,0.000001600000,0.000003200000,0.05942573
44,1,0.000001300000,0.000001300000,3.371748E-07
45,9,0.000001300000,0.000011700000,0.08256166
46,1,0.000001400000,0.000001400000,0.05807752
47,1,0.000001400000,0.000001400000,0.006095776
48,1,0.000001400000,0.000001400000,9.951057E-05
49,1,0.000001700000,0.000001700000,0.0001008835
50,1,0.000001400000,0.000001400000,0.03216559
51,1,0.000001300000,0.000001300000,5.75966E-06
52,1,0.000001500000,0.000001500000,0
53,3,0.000001300000,0.000003900000,0.04667746
54,3,0.000001233333,0.000003700000,0.03124859
55,1,0.000001500000,0.000001500000,0.04005409
56,1,0.000001500000,0.000001500000,3.227029E-05
57,1,0.000001200000,0.000001200000,0.006946531
58,1,0.000001200000,0.000001200000,0.001947873
59,10,0.000001230000,0.000012300000,0.09522536
60,1,0.000001300000,0.000001300000,0
61,1,0.000001300000,0.000001300000,0.01213999
62,1,0.000001200000,0.000001200000,0.0002714662
63,1,0.000001300000,0.000001300000,0.01257124
64,1,0.000001300000,0.000001300000,0.0001295032
65,1,0.000001400000,0.000001400000,0.0881594
66,3,0.000001300000,0.000003900000,0.09419402
67,1,0.000001300000,0.000001300000,9.870862E-05
68,1,0.000001300000,0.000001300000,0.01174793
69,2,0.000001300000,0.000002600000,0.07658339
70,3,0.000001333333,0.000004000000,0.06268046
71,1,0.000001300000,0.000001300000,0.00743912
72,2,0.000001300000,0.000002600000,0.07362872
73,1,0.000001200000,0.000001200000,0.0243107
74,2,0.000001250000,0.000002500000,0.07996441
75,2,0.000001250000,0.000002500000,0.06249763
76,1,0.000001500000,0.000001500000,4.915125E-07
77,2,0.000001350000,0.000002700000,0.01824562
78,2,0.000001600000,0.000003200000,0.01548112
79,1,0.000001500000,0.000001500000,0.0007787346
80,1,0.000001300000,0.000001300000,0.005064753
81,1,0.000001700000,0.000001700000,0
82,1,0.000001200000,0.000001200000,0.0156965
83,1,0.000001600000,0.000001600000,0.0009464279
84,1,0.000001300000,0.000001300000,0
85,10,0.000001250000,0.000012500000,0.08620009
86,2,0.000001300000,0.000002600000,7.993247E-06
87,1,0.000001300000,0.000001300000,0.0005074383
88,1,0.000001600000,0.000001600000,0.03865433
89,1,0.000001700000,0.000001700000,2.106735E-05
90,1,0.000001200000,0.000001200000,0.0007697686
91,6,0.000001300000,0.000007800000,0.06590594
92,1,0.000001300000,0.000001300000,0.002724336
93,1,0.000001300000,0.000001300000,5.504785E-05
94,1,0.000001300000,0.000001300000,0.001521859
95,2,0.000001300000,0.000002600000,0.04277851
96,6,0.000001250000,0.000007500000,0.07040413
97,2,0.000001500000,0.000003000000,0.01624052
98,1,0.000001800000,0.000001800000,1.90531E-06
99,1,0.000001400000,0.000001400000,0.08880029
100,1,0.000002000000,0.000002000000,8.942826E-05
