TestNum,Iteration,IterationTime,ElapsedTime,Error
1,0,0.000000000000,0.000000000000,39.56542
1,1,0.000001800000,0.000001800000,0.01101051
2,0,0.000000000000,0.000000000000,23.40479
2,1,0.000001600000,0.000001600000,0.2301283
2,2,0.000001200000,0.000002800000,0.02650945
3,0,0.000000000000,0.000000000000,40.86985
3,1,0.000001600000,0.000001600000,0.4219078
3,2,0.000001300000,0.000002900000,0.1159052
3,3,0.000001300000,0.000004200000,0.0343039
4,0,0.000000000000,0.000000000000,40.69647
4,1,0.000001600000,0.000001600000,0.02329513
5,0,0.000000000000,0.000000000000,33.39045
5,1,0.000001400000,0.000001400000,0.002033863
6,0,0.000000000000,0.000000000000,24.54086
6,1,0.000001500000,0.000001500000,0.6318877
6,2,0.000001300000,0.000002800000,0.2968569
6,3,0.000001600000,0.000004400000,0.1479929
6,4,0.000001300000,0.000005700000,0.07531461
7,0,0.000000000000,0.000000000000,29.12456
7,1,0.000001500000,0.000001500000,0.05877561
8,0,0.000000000000,0.000000000000,54.56581
8,1,0.000001400000,0.000001400000,0.4461229
8,2,0.000001400000,0.000002800000,0.04150844
9,0,0.000000000000,0.000000000000,17.43494
9,1,0.000001400000,0.000001400000,5.531311E-05
10,0,0.000000000000,0.000000000000,19.01786
10,1,0.000001500000,0.000001500000,5.394797E-06
11,0,0.000000000000,0.000000000000,36.09636
11,1,0.000001400000,0.000001400000,0.4632214
11,2,0.000001300000,0.000002700000,0.148767
11,3,0.000001300000,0.000004000000,0.05083392
12,0,0.000000000000,0.000000000000,28.25045
12,1,0.000001500000,0.000001500000,0.3443061
12,2,0.000001200000,0.000002700000,0.01261261
13,0,0.000000000000,0.000000000000,29.51513
13,1,0.000001400000,0.000001400000,0.0004021974
14,0,0.000000000000,0.000000000000,38.94504
14,1,0.000001400000,0.000001400000,0.1475346
14,2,0.000001200000,0.000002600000,0.008116315
15,0,0.000000000000,0.000000000000,38.66137
15,1,0.000001300000,0.000001300000,0.01047744
16,0,0.000000000000,0.000000000000,43.09499
16,1,0.000001900000,0.000001900000,0.06222959
17,0,0.000000000000,0.000000000000,35.56378
17,1,0.000001900000,0.000001900000,0.01251305
18,0,0.000000000000,0.000000000000,20.51451
18,1,0.000001500000,0.000001500000,0.1572714
18,2,0.000001300000,0.000002800000,0.02701547
19,0,0.000000000000,0.000000000000,31.56766
19,1,0.000002000000,0.000002000000,0.03882195
20,0,0.000000000000,0.000000000000,36.966
20,1,0.000001700000,0.000001700000,0.003218495
21,0,0.000000000000,0.000000000000,19.09226
21,1,0.000001400000,0.000001400000,0.004198459
22,0,0.000000000000,0.000000000000,25.7788
22,1,0.000001300000,0.000001300000,0.009894568
23,0,0.000000000000,0.000000000000,30.95801
23,1,0.000001500000,0.000001500000,0.001735713
24,0,0.000000000000,0.000000000000,33.46727
24,1,0.000001500000,0.000001500000,0.04898382
25,0,0.000000000000,0.000000000000,32.24237
25,1,0.000001500000,0.000001500000,0.6225449
25,2,0.000001300000,0.000002800000,0.4393012
25,3,0.000001300000,0.000004100000,0.3257057
25,4,0.000001300000,0.000005400000,0.2481532
25,5,0.000001200000,0.000006600000,0.1922976
25,6,0.000002500000,0.000009100000,0.1507194
25,7,0.000001400000,0.000010500000,0.1190792
25,8,0.000001200000,0.000011700000,0.09462776
26,0,0.000000000000,0.000000000000,41.91533
26,1,0.000001400000,0.000001400000,0.009755995
27,0,0.000000000000,0.000000000000,29.40398
27,1,0.000001600000,0.000001600000,0.1522762
27,2,0.000001400000,0.000003000000,0.0187983
28,0,0.000000000000,0.000000000000,43.67945
28,1,0.000001400000,0.000001400000,1.37849
28,2,0.000001300000,0.000002700000,0.05051588
29,0,0.000000000000,0.000000000000,23.55215
29,1,0.000001400000,0.000001400000,0.1939564
29,2,0.000001400000,0.000002800000,0.03915845
30,0,0.000000000000,0.000000000000,52.17369
30,1,0.000001400000,0.000001400000,0.0643142
31,0,0.000000000000,0.000000000000,35.51419
31,1,0.000001400000,0.000001400000,0.3522106
31,2,0.000001600000,0.000003000000,0.05659635
32,0,0.000000000000,0.000000000000,17.53819
32,1,0.000001500000,0.000001500000,0.002179393
33,0,0.000000000000,0.000000000000,34.02782
33,1,0.000001600000,0.000001600000,0.00868719
34,0,0.000000000000,0.000000000000,26.50331
34,1,0.000001600000,0.000001600000,0.1360149
34,2,0.000001400000,0.000003000000,0.003590565
35,0,0.000000000000,0.000000000000,27.02304
35,1,0.000001500000,0.000001500000,0.004940114
36,0,0.000000000000,0.000000000000,30.19869
36,1,0.000001900000,0.000001900000,0.0374013
37,0,0.000000000000,0.000000000000,15.94429
37,1,0.000002100000,0.000002100000,0.187374
37,2,0.000001300000,0.000003400000,0.02716947
38,0,0.000000000000,0.000000000000,40.80161
38,1,0.000001400000,0.000001400000,0.03124321
39,0,0.000000000000,0.000000000000,37.15764
39,1,0.000001600000,0.000001600000,0.469276
39,2,0.000001200000,0.000002800000,0.1992162
39,3,0.000001300000,0.000004100000,0.09356802
40,0,0.000000000000,0.000000000000,24.83616
40,1,0.000001400000,0.000001400000,0.003295648
41,0,0.000000000000,0.000000000000,36.24889
41,1,0.000001800000,0.000001800000,0.1249349
41,2,0.000001300000,0.000003100000,0.003523872
42,0,0.000000000000,0.000000000000,48.92615
42,1,0.000001400000,0.000001400000,0.3062471
42,2,0.000001200000,0.000002600000,0.04994907
43,0,0.000000000000,0.000000000000,39.33106
43,1,0.000001400000,0.000001400000,0.003571751
44,0,0.000000000000,0.000000000000,35.62867
44,1,0.000001300000,0.000001300000,0.002931739
45,0,0.000000000000,0.000000000000,38.0895
45,1,0.000001900000,0.000001900000,0.0001436095
46,0,0.000000000000,0.000000000000,13.35697
46,1,0.000001400000,0.000001400000,0.205335
46,2,0.000001400000,0.000002800000,0.01834907
47,0,0.000000000000,0.000000000000,26.87957
47,1,0.000001400000,0.000001400000,0.1540607
47,2,0.000001300000,0.000002700000,0.0270832
48,0,0.000000000000,0.000000000000,32.6343
48,1,0.000001300000,0.000001300000,2.063113E-05
49,0,0.000000000000,0.000000000000,39.80465
49,1,0.000001300000,0.000001300000,0.4687582
49,2,0.000001500000,0.000002800000,0.1994845
49,3,0.000001300000,0.000004100000,0.06822695
50,0,0.000000000000,0.000000000000,30.1117
50,1,0.000001600000,0.000001600000,0.004817037
51,0,0.000000000000,0.000000000000,17.35953
51,1,0.000001400000,0.000001400000,0.03902205
52,0,0.000000000000,0.000000000000,42.18498
52,1,0.000001400000,0.000001400000,0.4193777
52,2,0.000001300000,0.000002700000,0.0285794
53,0,0.000000000000,0.000000000000,24.3111
53,1,0.000001400000,0.000001400000,0.3472179
53,2,0.000001300000,0.000002700000,0.07052057
54,0,0.000000000000,0.000000000000,46.22308
54,1,0.000001700000,0.000001700000,0.01611678
55,0,0.000000000000,0.000000000000,30.50005
55,1,0.000001500000,0.000001500000,2.730908E-05
56,0,0.000000000000,0.000000000000,26.0007
56,1,0.000001600000,0.000001600000,0.002342392
57,0,0.000000000000,0.000000000000,38.39978
57,1,0.000001600000,0.000001600000,0.5962845
57,2,0.000001400000,0.000003000000,0.005324027
58,0,0.000000000000,0.000000000000,26.99457
58,1,0.000001500000,0.000001500000,0.002205589
59,0,0.000000000000,0.000000000000,44.74778
59,1,0.000001600000,0.000001600000,0.0823871
60,0,0.000000000000,0.000000000000,33.20366
60,1,0.000001600000,0.000001600000,0.01805085
61,0,0.000000000000,0.000000000000,40.48953
61,1,0.000001400000,0.000001400000,0.124174
61,2,0.000002000000,0.000003400000,0.01491554
62,0,0.000000000000,0.000000000000,33.83044
62,1,0.000001400000,0.000001400000,0.1076994
62,2,0.000001200000,0.000002600000,0.04759618
63,0,0.000000000000,0.000000000000,39.66594
63,1,0.000001400000,0.000001400000,0.07366245
64,0,0.000000000000,0.000000000000,35.73336
64,1,0.000001500000,0.000001500000,0.5267264
64,2,0.000001300000,0.000002800000,0.009532212
65,0,0.000000000000,0.000000000000,29.372
65,1,0.000001400000,0.000001400000,1.21064
65,2,0.000001200000,0.000002600000,0.5615609
65,3,0.000001600000,0.000004200000,0.2624351
65,4,0.000001300000,0.000005500000,0.1217216
65,5,0.000001200000,0.000006700000,0.05617437
66,0,0.000000000000,0.000000000000,40.9527
66,1,0.000001600000,0.000001600000,0.06955064
67,0,0.000000000000,0.000000000000,44.8248
67,1,0.000001800000,0.000001800000,0.07834006
68,0,0.000000000000,0.000000000000,40.04182
68,1,0.000001400000,0.000001400000,0.06708075
69,0,0.000000000000,0.000000000000,31.96484
69,1,0.000001900000,0.000001900000,0.003190422
70,0,0.000000000000,0.000000000000,23.54771
70,1,0.000001600000,0.000001600000,0.06504383
71,0,0.000000000000,0.000000000000,26.52753
71,1,0.000001600000,0.000001600000,0.1175569
71,2,0.000001400000,0.000003000000,0.01012846
72,0,0.000000000000,0.000000000000,40.89529
72,1,0.000001500000,0.000001500000,0.0855324
73,0,0.000000000000,0.000000000000,17.50173
73,1,0.000001500000,0.000001500000,0.1814949
73,2,0.000001300000,0.000002800000,0.004450234
74,0,0.000000000000,0.000000000000,41.72206
74,1,0.000001600000,0.000001600000,5.560829E-05
75,0,0.000000000000,0.000000000000,13.37745
75,1,0.000001500000,0.000001500000,0.0006238663
76,0,0.000000000000,0.000000000000,39.32222
76,1,0.000001900000,0.000001900000,0.2823832
76,2,0.000001300000,0.000003200000,0.02670005
77,0,0.000000000000,0.000000000000,20.53661
77,1,0.000001400000,0.000001400000,0.003993192
78,0,0.000000000000,0.000000000000,34.46459
78,1,0.000001500000,0.000001500000,0.70119
78,2,0.000001300000,0.000002800000,0.2298894
78,3,0.000001400000,0.000004200000,0.08732627
79,0,0.000000000000,0.000000000000,42.70376
79,1,0.000001400000,0.000001400000,0.01692913
80,0,0.000000000000,0.000000000000,36.4391
80,1,0.000001400000,0.000001400000,0.1194768
80,2,0.000001300000,0.000002700000,0.0269432
81,0,0.000000000000,0.000000000000,25.22062
81,1,0.000001500000,0.000001500000,0.0274786
82,0,0.000000000000,0.000000000000,41.19329
82,1,0.000001300000,0.000001300000,0.001375505
83,0,0.000000000000,0.000000000000,39.47395
83,1,0.000001400000,0.000001400000,0.08857208
84,0,0.000000000000,0.000000000000,42.82446
84,1,0.000001300000,0.000001300000,0.1033236
84,2,0.000001300000,0.000002600000,0.004351952
85,0,0.000000000000,0.000000000000,40.95153
85,1,0.000001300000,0.000001300000,1.281054
85,2,0.000001300000,0.000002600000,0.2293769
85,3,0.000001300000,0.000003900000,0.02820874
86,0,0.000000000000,0.000000000000,33.9208
86,1,0.000001400000,0.000001400000,0.01586788
87,0,0.000000000000,0.000000000000,31.30275
87,1,0.000001400000,0.000001400000,0.2681579
87,2,0.000001300000,0.000002700000,0.04701457
88,0,0.000000000000,0.000000000000,43.99875
88,1,0.000001400000,0.000001400000,0.2516837
88,2,0.000001300000,0.000002700000,0.02593183
89,0,0.000000000000,0.000000000000,31.21387
89,1,0.000001400000,0.000001400000,0.04292359
90,0,0.000000000000,0.000000000000,29.54097
90,1,0.000001800000,0.000001800000,0.9831071
90,2,0.000001400000,0.000003200000,0.3201962
90,3,0.000001300000,0.000004500000,0.1040964
90,4,0.000001500000,0.000006000000,0.03361388
91,0,0.000000000000,0.000000000000,31.18703
91,1,0.000001800000,0.000001800000,0.001314721
92,0,0.000000000000,0.000000000000,30.73525
92,1,0.000001500000,0.000001500000,0.002842817
93,0,0.000000000000,0.000000000000,30.39492
93,1,0.000001700000,0.000001700000,0.00322572
94,0,0.000000000000,0.000000000000,40.85434
94,1,0.000001600000,0.000001600000,0.3039802
94,2,0.000001400000,0.000003000000,0.01610928
95,0,0.000000000000,0.000000000000,39.58048
95,1,0.000001800000,0.000001800000,0.2709955
95,2,0.000001200000,0.000003000000,0.02279371
96,0,0.000000000000,0.000000000000,34.29443
96,1,0.000001800000,0.000001800000,0.03213385
97,0,0.000000000000,0.000000000000,22.68741
97,1,0.000001500000,0.000001500000,0.07425173
98,0,0.000000000000,0.000000000000,34.80359
98,1,0.000001600000,0.000001600000,0.05368469
99,0,0.000000000000,0.000000000000,37.67715
99,1,0.000001500000,0.000001500000,0.636066
99,2,0.000001300000,0.000002800000,0.2405405
99,3,0.000001300000,0.000004100000,0.10188
99,4,0.000001300000,0.000005400000,0.04477923
100,0,0.000000000000,0.000000000000,45.62332
100,1,0.000001600000,0.000001600000,0.5045163
100,2,0.000001400000,0.000003000000,0.07079631
